,,,,,Totals,,,,,,,,,,,,,,,,Shooting,,,Per Game,,,,,
20,Rasheer Fleming,"Oct 24, '25, PHO @ LAC",21,1,23,165,24,69,8,40,7,9,16,30,4,6,6,4,19,63,0.348,0.2,0.778,7.2,2.7,1.3,0.2,0.3,0.3
,,,,,Totals,,,,,,,,,,,,,,,,Shooting,,,Per Game,,,,,
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
21,Myron Gardner,"Oct 28, '25, MIA vs. CHO",24,1,13,68,10,26,4,14,4,4,10,19,5,5,1,1,15,28,0.385,0.286,1,5.2,2.2,1.5,0.4,0.4,0.1
22,Vladislav Goldin,"Dec 19, '25, MIA @ BOS",24,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1,0,0,1,0,0
23,Hugo González,"Oct 24, '25, BOS @ NYK",19,1,34,509,55,113,17,49,9,17,30,112,22,22,10,21,65,136,0.487,0.347,0.529,15,4,3.3,0.6,0.6,0.3
24,Yang Hansen,"Oct 22, '25, POR vs. MIN",20,1,23,197,19,65,5,31,15,16,11,41,18,1,8,19,29,58,0.292,0.161,0.938,8.6,2.5,1.8,0.8,0,0.3
25,Dylan Harper,"Oct 22, '25, SAS @ DAL",19,1,30,638,123,289,20,76,48,65,24,95,104,30,5,44,60,314,0.426,0.263,0.738,21.3,10.5,3.2,3.5,1,0.2
26,Chucky Hepburn,"Nov 30, '25, TOR @ NYK",22,1,2,13,0,6,0,5,0,0,0,1,2,1,0,1,2,0,0,0,,6.5,0,0.5,1,0.5,0
27,DaRon Holmes,"Oct 25, '25, DEN vs. PHO",23,1,9,123,13,29,10,22,5,6,3,15,13,0,4,4,9,41,0.448,0.455,0.833,13.7,4.6,1.7,1.4,0,0.4
28,Kasparas Jakučionis,"Dec 1, '25, MIA vs. LAC",19,1,14,179,15,48,12,27,10,10,9,24,15,8,0,9,18,52,0.313,0.444,1,12.8,3.7,1.7,1.1,0.6,0
29,Sion James,"Oct 22, '25, CHO vs. BRK",23,1,40,1024,79,195,45,119,56,65,21,135,77,25,17,33,69,259,0.405,0.378,0.862,25.6,6.5,3.4,1.9,0.6,0.4
30,Tre Johnson,"Oct 22, '25, WAS @ MIL",19,1,31,748,140,305,63,159,44,48,15,92,58,21,10,49,56,387,0.459,0.396,0.917,24.1,12.5,3,1.9,0.7,0.3
31,Curtis Jones,"Nov 29, '25, DEN @ PHO",24,1,5,22,2,10,0,6,0,0,1,4,1,0,0,1,2,4,0.2,0,,4.4,0.8,0.8,0.2,0,0
32,Kam Jones,"Dec 22, '25, IND @ BOS",23,1,9,52,9,17,1,6,0,0,1,4,6,2,0,1,4,19,0.529,0.167,,5.8,2.1,0.4,0.7,0.2,0
33,David Jones García,"Oct 22, '25, SAS @ DAL",24,1,11,68,13,25,3,5,3,6,4,13,18,6,1,5,6,32,0.52,0.6,0.5,6.2,2.9,1.2,1.6,0.5,0.1
34,Ryan Kalkbrenner,"Oct 22, '25, CHO vs. BRK",24,1,28,701,102,131,0,2,36,49,72,176,16,18,49,30,49,240,0.779,0,0.735,25,8.6,6.3,0.6,0.6,1.8
35,Miles Kelly,"Oct 26, '25, DAL vs. TOR",23,1,4,37,5,8,2,5,0,0,1,7,2,0,0,3,5,12,0.625,0.4,,9.3,3,1.8,0.5,0,0
36,Kon Knueppel,"Oct 22, '25, CHO vs. BRK",20,1,39,1269,257,535,134,315,95,107,38,199,140,27,8,89,91,743,0.48,0.425,0.888,32.5,19.1,5.1,3.6,0.7,0.2
37,Yanic Konan Niederhäuser,"Oct 22, '25, LAC @ UTA",22,1,21,163,24,39,0,1,13,23,18,41,6,2,8,8,22,61,0.615,0,0.565,7.8,2.9,2,0.3,0.1,0.4
38,Chaz Lanier,"Oct 24, '25, DET @ HOU",24,1,16,153,17,48,14,41,5,5,6,15,12,5,0,1,5,53,0.354,0.341,1,9.6,3.3,0.9,0.8,0.3,0
39,Caleb Love,"Oct 27, '25, POR @ LAL",24,1,33,709,130,336,68,207,30,41,18,90,80,16,4,37,43,358,0.387,0.329,0.732,21.5,10.8,2.7,2.4,0.5,0.1
40,Khaman Maluach,"Oct 24, '25, PHO @ LAC",19,1,18,84,8,20,0,5,7,8,5,18,3,1,7,9,15,23,0.4,0,0.875,4.7,1.3,1,0.2,0.1,0.4
,,,,,Totals,,,,,,,,,,,,,,,,Shooting,,,Per Game,,,,,
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
41,Chris Mañon,"Oct 26, '25, LAL @ SAC",24,1,4,14,0,1,0,1,0,0,1,3,0,1,2,0,3,0,0,0,,3.5,0,0.8,0,0.3,0.5
42,Alijah Martin,"Dec 7, '25, TOR vs. BOS",24,1,6,66,7,22,1,10,7,8,5,11,6,5,3,2,5,22,0.318,0.1,0.875,11,3.7,1.8,1,0.8,0.5
43,Jahmai Mashack,"Nov 20, '25, MEM vs. SAC",23,1,7,25,2,8,2,6,0,0,0,5,2,1,0,3,1,6,0.25,0.333,,3.6,0.9,0.7,0.3,0.1,0
44,Liam McNeeley,"Oct 26, '25, CHO @ WAS",20,1,27,336,34,86,22,58,25,31,11,59,23,5,3,12,35,115,0.395,0.379,0.806,12.4,4.3,2.2,0.9,0.2,0.1
45,Collin Murray-Boyles,"Oct 26, '25, TOR @ DAL",20,1,34,704,106,196,15,41,28,45,84,168,62,32,20,38,88,255,0.541,0.366,0.622,20.7,7.5,4.9,1.8,0.9,0.6
46,Ryan Nembhard,"Oct 22, '25, DAL vs. SAS",22,1,27,558,88,186,27,68,5,7,5,49,139,6,0,43,41,208,0.473,0.397,0.714,20.7,7.7,1.8,5.1,0.2,0
47,Asa Newell,"Oct 24, '25, ATL @ ORL",20,1,31,330,60,108,24,54,10,19,26,61,18,11,10,16,51,154,0.556,0.444,0.526,10.6,5,2,0.6,0.4,0.3
48,Lachlan Olbrich,"Nov 29, '25, CHI @ IND",22,1,8,66,2,9,0,4,0,2,6,19,7,0,0,4,15,4,0.222,0,0,8.3,0.5,2.4,0.9,0,0
49,Micah Peavy,"Oct 27, '25, NOP vs. BOS",24,1,36,563,69,179,15,64,11,15,30,76,40,22,5,11,63,164,0.385,0.234,0.733,15.6,4.6,2.1,1.1,0.6,0.1
50,Noah Penda,"Oct 27, '25, ORL @ PHI",21,1,25,350,44,100,17,38,15,27,42,103,29,13,11,18,31,120,0.44,0.447,0.556,14,4.8,4.1,1.2,0.5,0.4
51,Taelon Peter,"Oct 23, '25, IND vs. OKC",23,1,21,122,10,34,9,32,4,6,6,19,14,3,2,9,7,33,0.294,0.281,0.667,5.8,1.6,0.9,0.7,0.1,0.1
52,Drake Powell,"Oct 22, '25, BRK @ CHO",20,1,27,495,58,126,18,59,28,31,6,42,43,16,5,28,43,162,0.46,0.305,0.903,18.3,6,1.6,1.6,0.6,0.2
53,Tyrese Proctor,"Oct 22, '25, CLE @ NYK",21,1,27,292,43,123,23,77,19,23,5,34,36,8,0,12,27,128,0.35,0.299,0.826,10.8,4.7,1.3,1.3,0.3,0
54,Derik Queen,"Oct 22, '25, NOP @ MEM",21,1,41,1075,204,411,7,39,108,140,71,307,178,43,40,102,125,523,0.496,0.179,0.771,26.2,12.8,7.5,4.3,1,1
55,Maxime Raynaud,"Oct 22, '25, SAC @ PHO",22,1,32,753,143,255,8,25,41,57,61,207,35,13,17,33,87,335,0.561,0.32,0.719,23.5,10.5,6.5,1.1,0.4,0.5
56,Will Richard,"Oct 21, '25, GSW @ LAL",23,1,36,676,93,185,43,113,35,43,35,92,40,35,3,29,67,264,0.503,0.381,0.814,18.8,7.3,2.6,1.1,1,0.1
57,Jase Richardson,"Oct 25, '25, ORL vs. CHI",20,1,28,330,61,121,21,49,21,30,14,39,36,8,2,17,27,164,0.504,0.429,0.7,11.8,5.9,1.4,1.3,0.3,0.1
58,Will Riley,"Oct 22, '25, WAS @ MIL",19,1,30,385,54,126,10,41,29,35,24,60,36,12,4,23,21,147,0.429,0.244,0.829,12.8,4.9,2,1.2,0.4,0.1
59,Hunter Sallis,"Oct 27, '25, PHI vs. ORL",22,1,7,26,3,5,0,0,1,2,0,1,4,0,1,5,2,7,0.6,,0.5,3.7,1,0.1,0.6,0,0.1
60,Kobe Sanders,"Oct 22, '25, LAC @ UTA",23,1,31,610,69,160,28,77,26,30,14,73,48,18,4,43,70,192,0.431,0.364,0.867,19.7,6.2,2.4,1.5,0.6,0.1
,,,,,Totals,,,,,,,,,,,,,,,,Shooting,,,Per Game,,,,,
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
61,Ben Saraf,"Oct 22, '25, BRK @ CHO",19,1,12,203,22,62,9,33,12,15,5,19,34,8,3,23,15,65,0.355,0.273,0.8,16.9,5.4,1.6,2.8,0.7,0.3
62,Mark Sears,"Oct 26, '25, MIL @ CLE",23,1,7,26,6,13,4,8,6,8,1,2,2,0,0,4,4,22,0.462,0.5,0.75,3.7,3.1,0.3,0.3,0,0
63,Javon Small,"Oct 22, '25, MEM vs. NOP",23,1,14,176,19,56,10,31,12,15,5,20,46,4,2,18,18,60,0.339,0.323,0.8,12.6,4.3,1.4,3.3,0.3,0.1
64,Jahmyl Telfort,"Oct 28, '25, LAC @ GSW",24,1,8,32,0,4,0,4,1,4,0,3,1,1,0,1,5,1,0,0,0.25,4,0.1,0.4,0.1,0.1,0
65,Adou Thiero,"Nov 15, '25, LAL @ MIL",21,1,15,87,7,18,0,1,6,8,7,18,5,5,1,4,15,20,0.389,0,0.75,5.8,1.3,1.2,0.3,0.3,0.1
66,Ethan Thompson,"Dec 1, '25, IND vs. CLE",26,1,17,275,26,68,15,48,7,9,10,29,24,8,5,10,35,74,0.382,0.313,0.778,16.2,4.4,1.7,1.4,0.5,0.3
67,Nolan Traoré,"Oct 22, '25, BRK @ CHO",19,1,17,277,28,87,11,43,7,9,2,19,44,8,5,20,24,74,0.322,0.256,0.778,16.3,4.4,1.1,2.6,0.5,0.3
68,Jamir Watkins,"Oct 28, '25, WAS vs. PHI",24,1,14,162,14,28,5,17,8,8,5,34,6,4,3,5,26,41,0.5,0.294,1,11.6,2.9,2.4,0.4,0.3,0.2
69,Amari Williams,"Oct 24, '25, BOS @ NYK",24,1,6,31,1,2,0,0,1,2,2,7,1,1,2,0,4,3,0.5,,0.5,5.2,0.5,1.2,0.2,0.2,0.3
70,Danny Wolf,"Nov 3, '25, BRK vs. MIN",21,1,23,449,61,160,24,70,26,32,23,98,41,14,7,26,34,172,0.381,0.343,0.813,19.5,7.5,4.3,1.8,0.6,0.3
71,Chris Youngblood,"Oct 21, '25, OKC vs. HOU",23,1,26,137,14,44,12,39,7,7,6,22,7,3,0,1,19,47,0.318,0.308,1,5.3,1.8,0.8,0.3,0.1,0
